file_path,genre,shape_name,num_vertices,num_faces,face_types,bounding_box
./ShapeDatabase_INFOMR-master/Jet/m1236.obj,Jet,m1236,396,828,triangles,[0.637817 0.193923 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1237.obj,Jet,m1237,212,480,triangles,[0.95     0.28389  0.911937]
./ShapeDatabase_INFOMR-master/Jet/m1238.obj,Jet,m1238,196,396,triangles,[0.482877 0.222735 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1239.obj,Jet,m1239,428,676,triangles,[0.95     0.743339 0.22277 ]
./ShapeDatabase_INFOMR-master/Jet/m1240.obj,Jet,m1240,182,378,triangles,[0.836905 0.268601 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1241.obj,Jet,m1241,480,720,triangles,[0.95     0.678854 0.238759]
./ShapeDatabase_INFOMR-master/Jet/m1242.obj,Jet,m1242,380,608,triangles,[0.95     0.569074 0.20571 ]
./ShapeDatabase_INFOMR-master/Jet/m1243.obj,Jet,m1243,282,596,triangles,[0.65227 0.22356 0.95   ]
./ShapeDatabase_INFOMR-master/Jet/m1245.obj,Jet,m1245,215,426,triangles,[0.95     0.287895 0.724336]
./ShapeDatabase_INFOMR-master/Jet/m1246.obj,Jet,m1246,366,784,triangles,[0.786475 0.307582 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1247.obj,Jet,m1247,777,1546,triangles,[0.655532 0.313948 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1248.obj,Jet,m1248,296,558,triangles,[0.95     0.363585 0.609879]
./ShapeDatabase_INFOMR-master/Jet/m1249.obj,Jet,m1249,310,616,triangles,[0.95     0.605429 0.356167]
./ShapeDatabase_INFOMR-master/Jet/m1250.obj,Jet,m1250,2539,4970,triangles,[0.849905 0.200855 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1251.obj,Jet,m1251,1198,2237,triangles,[0.638453 0.284501 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1252.obj,Jet,m1252,3072,4854,triangles,[0.95     0.579361 0.214457]
./ShapeDatabase_INFOMR-master/Jet/m1253.obj,Jet,m1253,348,476,triangles,[0.95     0.690337 0.206058]
./ShapeDatabase_INFOMR-master/Jet/m1255.obj,Jet,m1255,3167,6441,triangles,[0.95     0.221725 0.48287 ]
./ShapeDatabase_INFOMR-master/Jet/m1256.obj,Jet,m1256,9398,18363,triangles,[0.452636 0.111758 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1257.obj,Jet,m1257,8812,17370,triangles,[0.452636 0.95     0.111758]
./ShapeDatabase_INFOMR-master/Jet/m1258.obj,Jet,m1258,2178,3588,triangles,[0.672772 0.258484 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1259.obj,Jet,m1259,6768,11310,triangles,[0.95     0.652761 0.297062]
./ShapeDatabase_INFOMR-master/Jet/m1260.obj,Jet,m1260,6906,14563,triangles,[0.95     0.318613 0.568564]
./ShapeDatabase_INFOMR-master/Jet/m1261.obj,Jet,m1261,431,652,triangles,[0.95     0.694979 0.224154]
./ShapeDatabase_INFOMR-master/Jet/m1262.obj,Jet,m1262,646,1032,triangles,[0.95     0.629949 0.202855]
./ShapeDatabase_INFOMR-master/Jet/m1263.obj,Jet,m1263,1244,2092,triangles,[0.95     0.893087 0.248664]
./ShapeDatabase_INFOMR-master/Jet/m1264.obj,Jet,m1264,1144,1996,triangles,[0.832277 0.95     0.223069]
./ShapeDatabase_INFOMR-master/Jet/m1265.obj,Jet,m1265,423,680,triangles,[0.95     0.124523 0.358441]
./ShapeDatabase_INFOMR-master/Jet/m1266.obj,Jet,m1266,3408,5808,triangles,[0.95     0.660512 0.175851]
./ShapeDatabase_INFOMR-master/Jet/m1267.obj,Jet,m1267,230,335,triangles,[0.95     0.881445 0.163165]
./ShapeDatabase_INFOMR-master/Jet/m1268.obj,Jet,m1268,240,376,triangles,[0.546529 0.95     0.080528]
./ShapeDatabase_INFOMR-master/Jet/m1269.obj,Jet,m1269,230,272,triangles,[0.503319 0.95     0.077679]
./ShapeDatabase_INFOMR-master/Jet/m1270.obj,Jet,m1270,295,452,triangles,[0.423754 0.95     0.10463 ]
./ShapeDatabase_INFOMR-master/Jet/m1271.obj,Jet,m1271,328,524,triangles,[0.424345 0.95     0.143981]
./ShapeDatabase_INFOMR-master/Jet/m1273.obj,Jet,m1273,475,924,triangles,[0.95     0.522667 0.123437]
./ShapeDatabase_INFOMR-master/Jet/m1274.obj,Jet,m1274,426,684,triangles,[0.626634 0.95     0.131416]
./ShapeDatabase_INFOMR-master/Jet/m1275.obj,Jet,m1275,204,272,triangles,[0.52928  0.95     0.151995]
./ShapeDatabase_INFOMR-master/Jet/m1276.obj,Jet,m1276,236,256,triangles,[0.406339 0.95     0.082863]
./ShapeDatabase_INFOMR-master/Jet/m1277.obj,Jet,m1277,2239,4224,triangles,[0.454331 0.95     0.090809]
./ShapeDatabase_INFOMR-master/Jet/m1278.obj,Jet,m1278,2304,4344,triangles,[0.443886 0.95     0.125699]
./ShapeDatabase_INFOMR-master/Jet/m1279.obj,Jet,m1279,734,1204,triangles,[0.430168 0.95     0.135655]
./ShapeDatabase_INFOMR-master/Jet/m1280.obj,Jet,m1280,249,324,triangles,[0.422754 0.95     0.111879]
./ShapeDatabase_INFOMR-master/Jet/m1281.obj,Jet,m1281,415,692,triangles,[0.535756 0.95     0.085583]
./ShapeDatabase_INFOMR-master/Jet/m1282.obj,Jet,m1282,368,608,triangles,[0.664896 0.95     0.101465]
./ShapeDatabase_INFOMR-master/Jet/m1283.obj,Jet,m1283,275,368,triangles,[0.517551 0.95     0.165774]
./ShapeDatabase_INFOMR-master/Jet/m1284.obj,Jet,m1284,6334,11608,triangles,[0.41902  0.140302 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1285.obj,Jet,m1285,802,1408,triangles,[0.358862 0.327986 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1286.obj,Jet,m1286,334,428,triangles,[0.559867 0.95     0.114   ]
./ShapeDatabase_INFOMR-master/Jet/m1287.obj,Jet,m1287,714,1188,triangles,[0.443476 0.95     0.090832]
./ShapeDatabase_INFOMR-master/Jet/m1288.obj,Jet,m1288,1502,2674,triangles,[0.665907 0.95     0.215696]
./ShapeDatabase_INFOMR-master/Jet/m1289.obj,Jet,m1289,5078,9746,triangles,[0.691266 0.95     0.210926]
./ShapeDatabase_INFOMR-master/Jet/m1290.obj,Jet,m1290,279,372,triangles,[0.455234 0.95     0.107589]
./ShapeDatabase_INFOMR-master/Jet/m1291.obj,Jet,m1291,272,444,triangles,[0.587934 0.95     0.160769]
./ShapeDatabase_INFOMR-master/Jet/m1292.obj,Jet,m1292,2911,5036,triangles,[0.646475 0.95     0.185654]
./ShapeDatabase_INFOMR-master/Jet/m1293.obj,Jet,m1293,906,1540,triangles,[0.642647 0.95     0.196163]
./ShapeDatabase_INFOMR-master/Jet/m1294.obj,Jet,m1294,257,352,triangles,[0.41438 0.95    0.08504]
./ShapeDatabase_INFOMR-master/Jet/m1295.obj,Jet,m1295,204,244,triangles,[0.475033 0.95     0.043777]
./ShapeDatabase_INFOMR-master/Jet/m1296.obj,Jet,m1296,250,408,triangles,[0.508524 0.95     0.104821]
./ShapeDatabase_INFOMR-master/Jet/m1297.obj,Jet,m1297,640,1044,triangles,[0.275524 0.95     0.044147]
./ShapeDatabase_INFOMR-master/Jet/m1298.obj,Jet,m1298,301,542,triangles,[0.701536 0.290065 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1299.obj,Jet,m1299,210,264,triangles,[0.607283 0.5618   0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1300.obj,Jet,m1300,39,76,triangles,[0.698517 0.148779 0.95    ]
./ShapeDatabase_INFOMR-master/Jet/m1301.obj,Jet,m1301,74,144,triangles,[0.62402  0.111765 0.95    ]
./ShapeDatabase_INFOMR-master/Knife/D01015.obj,Knife,D01015,886,6330,triangles,[1.124193 3.330766 0.0889  ]
./ShapeDatabase_INFOMR-master/Knife/D01025.obj,Knife,D01025,208,1314,triangles,[9.3397  2.03665 1.0401 ]
./ShapeDatabase_INFOMR-master/Knife/D01032.obj,Knife,D01032,560,3336,triangles,[0.361835 0.020412 0.055113]
./ShapeDatabase_INFOMR-master/Knife/D01051.obj,Knife,D01051,683,4839,triangles,[0.42     0.021982 0.041182]
./ShapeDatabase_INFOMR-master/Knife/D01054.obj,Knife,D01054,130,780,triangles,[0.20665  0.036733 0.003175]
./ShapeDatabase_INFOMR-master/Knife/D01057.obj,Knife,D01057,184,1146,triangles,[0.021042 0.431865 0.056663]
./ShapeDatabase_INFOMR-master/Knife/D01063.obj,Knife,D01063,757,5346,triangles,[0.42011  0.050003 0.060318]
./ShapeDatabase_INFOMR-master/Knife/D01075.obj,Knife,D01075,726,4374,triangles,[ 0.74295  11.342797  7.014756]
./ShapeDatabase_INFOMR-master/Knife/D01077.obj,Knife,D01077,334,1980,triangles,[112.614429  20.746748   5.08    ]
./ShapeDatabase_INFOMR-master/Knife/D01107.obj,Knife,D01107,976,5823,triangles,[0.215926 0.012369 0.041382]
./ShapeDatabase_INFOMR-master/Knife/D01119.obj,Knife,D01119,113,654,triangles,[0.038499 0.069627 0.002857]
./ShapeDatabase_INFOMR-master/Knife/D01120.obj,Knife,D01120,132,798,triangles,[0.458883 4.05765  0.22225 ]
./ShapeDatabase_INFOMR-master/Knife/D01132.obj,Knife,D01132,985,5913,triangles,[0.350041 0.063533 0.017743]
./ShapeDatabase_INFOMR-master/Knife/D01150.obj,Knife,D01150,287,1704,triangles,[ 3.193253  4.5466   26.453653]
./ShapeDatabase_INFOMR-master/Knife/D01160.obj,Knife,D01160,270,1686,triangles,[0.449022 0.098129 0.028575]
./ShapeDatabase_INFOMR-master/Knife/D01168.obj,Knife,D01168,692,4152,triangles,[2.794491 0.970364 0.1778  ]
./ShapeDatabase_INFOMR-master/Knife/D01174.obj,Knife,D01174,808,4794,triangles,[3.654819 0.44052  0.10795 ]
./ShapeDatabase_INFOMR-master/Knife/D01175.obj,Knife,D01175,87,498,triangles,[0.579933 0.516643 0.044   ]
./ShapeDatabase_INFOMR-master/Knife/D01187.obj,Knife,D01187,422,1974,triangles,[11384.394345 17827.728619   569.735899]
./ShapeDatabase_INFOMR-master/Knife/D01189.obj,Knife,D01189,131,846,triangles,[0.047726 0.319749 0.0127  ]
./ShapeDatabase_INFOMR-master/Knife/m722.obj,Knife,m722,812,1520,triangles,[0.068151 0.149508 0.95    ]
./ShapeDatabase_INFOMR-master/Knife/m723.obj,Knife,m723,5076,10136,triangles,[0.327382 0.063438 0.95    ]
./ShapeDatabase_INFOMR-master/Knife/m724.obj,Knife,m724,262,516,triangles,[0.95     0.129306 0.081656]
./ShapeDatabase_INFOMR-master/Knife/m725.obj,Knife,m725,262,516,triangles,[0.95     0.244783 0.062234]
./ShapeDatabase_INFOMR-master/Knife/m726.obj,Knife,m726,417,817,triangles,[0.04034 0.29223 0.95   ]
./ShapeDatabase_INFOMR-master/Knife/m727.obj,Knife,m727,681,1346,triangles,[0.417857 0.95     0.056071]
./ShapeDatabase_INFOMR-master/Knife/m728.obj,Knife,m728,463,818,triangles,[0.100536 0.29355  0.95    ]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00017.obj,MilitaryVehicle,D00017,27708,49148,triangles,[1.543645 1.078767 0.563568]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00051.obj,MilitaryVehicle,D00051,855,1624,triangles,[1.866312 1.340226 0.854384]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00100.obj,MilitaryVehicle,D00100,3204,5588,triangles,[1.695169 1.084089 1.307893]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00173.obj,MilitaryVehicle,D00173,17299,24950,triangles,[1.922542 0.878477 1.061837]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00272.obj,MilitaryVehicle,D00272,15903,30266,triangles,[1.760903 0.913511 0.630067]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00334.obj,MilitaryVehicle,D00334,5859,9976,triangles,[1.639087 0.66305  0.641811]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00458.obj,MilitaryVehicle,D00458,17962,34011,triangles,[1.795316 0.894092 0.670972]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00529.obj,MilitaryVehicle,D00529,38226,74093,triangles,[1.680194 0.704229 0.974088]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00577.obj,MilitaryVehicle,D00577,25354,42389,triangles,[1.809224 0.932802 0.89468 ]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00611.obj,MilitaryVehicle,D00611,2625,4483,triangles,[1.82002  0.797228 0.665581]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00723.obj,MilitaryVehicle,D00723,16244,25582,triangles,[1.830899 0.919792 0.788178]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00761.obj,MilitaryVehicle,D00761,7768,15408,triangles,[1.67421  0.767889 1.076124]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00778.obj,MilitaryVehicle,D00778,4449,7133,triangles,[1.610824 0.634606 0.790915]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00799.obj,MilitaryVehicle,D00799,719,1342,triangles,[1.779361 1.469242 0.52937 ]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00801.obj,MilitaryVehicle,D00801,34333,69397,triangles,[1.585135 0.512831 0.685069]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00918.obj,MilitaryVehicle,D00918,13914,25812,triangles,[1.855231 1.164154 0.919391]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00932.obj,MilitaryVehicle,D00932,10039,17224,triangles,[1.72105  1.022326 0.967308]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00933.obj,MilitaryVehicle,D00933,13556,16891,triangles,[1.630545 0.609118 0.676818]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00952.obj,MilitaryVehicle,D00952,9744,19260,triangles,[1.584688 1.27837  1.037799]
./ShapeDatabase_INFOMR-master/MilitaryVehicle/D00971.obj,MilitaryVehicle,D00971,7166,11866,triangles,[1.655174 0.710903 0.645878]
./ShapeDatabase_INFOMR-master/Monitor/D00007.obj,Monitor,D00007,1289,2568,triangles,[1.874982 1.756422 0.734829]
./ShapeDatabase_INFOMR-master/Monitor/D00141.obj,Monitor,D00141,1646,3200,triangles,[1.628283 1.762431 0.753491]
./ShapeDatabase_INFOMR-master/Monitor/D00229.obj,Monitor,D00229,2767,4986,triangles,[1.575677 1.442331 0.809995]
./ShapeDatabase_INFOMR-master/Monitor/D00336.obj,Monitor,D00336,9485,15561,triangles,[1.849684 1.606803 1.609818]
./ShapeDatabase_INFOMR-master/Monitor/D00339.obj,Monitor,D00339,1366,2375,triangles,[1.355461 1.299899 0.508802]
./ShapeDatabase_INFOMR-master/Monitor/D00364.obj,Monitor,D00364,14887,30258,triangles,[1.549961 1.626795 1.504453]
./ShapeDatabase_INFOMR-master/Monitor/D00387.obj,Monitor,D00387,18962,37916,triangles,[1.802685 1.705783 0.354752]
./ShapeDatabase_INFOMR-master/Monitor/D00391.obj,Monitor,D00391,1812,3488,triangles,[1.891547 1.336619 0.38093 ]
./ShapeDatabase_INFOMR-master/Monitor/D00412.obj,Monitor,D00412,2930,4890,triangles,[1.662005 1.646351 0.741112]
./ShapeDatabase_INFOMR-master/Monitor/D00444.obj,Monitor,D00444,9961,19638,triangles,[1.771882 1.449843 0.710838]
./ShapeDatabase_INFOMR-master/Monitor/D00469.obj,Monitor,D00469,230,444,triangles,[1.758223 1.744263 1.571942]
./ShapeDatabase_INFOMR-master/Monitor/D00548.obj,Monitor,D00548,464,883,triangles,[1.934828 1.654716 0.498572]
./ShapeDatabase_INFOMR-master/Monitor/D00659.obj,Monitor,D00659,163,294,triangles,[1.70318  1.489201 1.434589]
./ShapeDatabase_INFOMR-master/Monitor/D00852.obj,Monitor,D00852,6196,11989,triangles,[1.516082 1.454141 1.310522]
./ShapeDatabase_INFOMR-master/Monitor/D00863.obj,Monitor,D00863,21122,39768,triangles,[1.47286  1.342443 0.665663]
./ShapeDatabase_INFOMR-master/Monitor/D00915.obj,Monitor,D00915,4788,9779,triangles,[1.589909 1.590645 0.79185 ]
./ShapeDatabase_INFOMR-master/Monitor/D00919.obj,Monitor,D00919,1097,2118,triangles,[1.555302 1.235236 0.809346]
./ShapeDatabase_INFOMR-master/Monitor/D00920.obj,Monitor,D00920,461,908,triangles,[1.770439 1.2895   0.444557]
./ShapeDatabase_INFOMR-master/Monitor/D00978.obj,Monitor,D00978,16462,33161,triangles,[1.725207 1.557837 1.392796]
./ShapeDatabase_INFOMR-master/Monitor/D01000.obj,Monitor,D01000,17106,35688,triangles,[1.846421 1.771027 0.451308]
./ShapeDatabase_INFOMR-master/Monoplane/D00011.obj,Monoplane,D00011,597,1032,triangles,[1.802521 1.986345 0.466282]
./ShapeDatabase_INFOMR-master/Monoplane/D00019.obj,Monoplane,D00019,837,1578,triangles,[1.772112 1.966204 0.352183]
./ShapeDatabase_INFOMR-master/Monoplane/D00043.obj,Monoplane,D00043,338,556,triangles,[1.764844 1.779016 0.448135]
./ShapeDatabase_INFOMR-master/Monoplane/D00098.obj,Monoplane,D00098,238,374,triangles,[1.730104 1.792702 0.414604]
./ShapeDatabase_INFOMR-master/Monoplane/D00167.obj,Monoplane,D00167,593,1000,triangles,[1.937059 0.653929 0.180416]
./ShapeDatabase_INFOMR-master/Monoplane/D00169.obj,Monoplane,D00169,2149,4146,triangles,[1.908864 1.667991 0.349689]
./ShapeDatabase_INFOMR-master/Monoplane/D00262.obj,Monoplane,D00262,524,868,triangles,[1.723358 0.981777 0.418036]
./ShapeDatabase_INFOMR-master/Monoplane/D00301.obj,Monoplane,D00301,1264,2088,triangles,[1.779221 1.258734 0.273057]
./ShapeDatabase_INFOMR-master/Monoplane/D00304.obj,Monoplane,D00304,1521,2704,triangles,[1.755784 0.921224 0.40144 ]
./ShapeDatabase_INFOMR-master/Monoplane/D00319.obj,Monoplane,D00319,931,1862,triangles,[1.751385 1.573038 0.433322]
./ShapeDatabase_INFOMR-master/Monoplane/D00402.obj,Monoplane,D00402,393,668,triangles,[1.903976 1.552195 0.317494]
./ShapeDatabase_INFOMR-master/Monoplane/D00482.obj,Monoplane,D00482,1672,2768,triangles,[1.327281 1.96164  0.354332]
./ShapeDatabase_INFOMR-master/Monoplane/D00617.obj,Monoplane,D00617,7418,14840,triangles,[1.851041 1.943019 0.504646]
./ShapeDatabase_INFOMR-master/Monoplane/D00688.obj,Monoplane,D00688,5849,10232,triangles,[1.424542 1.98672  0.357399]
./ShapeDatabase_INFOMR-master/Monoplane/D00798.obj,Monoplane,D00798,2337,4152,triangles,[1.618726 1.142157 0.401908]
./ShapeDatabase_INFOMR-master/Monoplane/D00840.obj,Monoplane,D00840,2512,4872,triangles,[1.792348 1.803251 0.321343]
./ShapeDatabase_INFOMR-master/Monoplane/D00864.obj,Monoplane,D00864,627,1061,triangles,[1.232692 1.770936 0.411655]
./ShapeDatabase_INFOMR-master/Monoplane/D00925.obj,Monoplane,D00925,713,1344,triangles,[1.638421 1.951621 0.373668]
./ShapeDatabase_INFOMR-master/Monoplane/D00963.obj,Monoplane,D00963,790,1328,triangles,[1.976569 0.992959 0.223393]
./ShapeDatabase_INFOMR-master/Monoplane/D00995.obj,Monoplane,D00995,586,940,triangles,[1.969079 0.969281 0.239823]
./ShapeDatabase_INFOMR-master/Motorcycle/D00021.obj,Motorcycle,D00021,9543,18238,triangles,[1.74616  1.189406 0.78504 ]
./ShapeDatabase_INFOMR-master/Motorcycle/D00039.obj,Motorcycle,D00039,18315,36384,triangles,[1.723635 1.260761 0.74063 ]
./ShapeDatabase_INFOMR-master/Motorcycle/D00054.obj,Motorcycle,D00054,4680,9454,triangles,[1.747361 1.287202 0.923236]
./ShapeDatabase_INFOMR-master/Motorcycle/D00224.obj,Motorcycle,D00224,3920,7453,triangles,[1.827827 1.063047 0.753605]
./ShapeDatabase_INFOMR-master/Motorcycle/D00269.obj,Motorcycle,D00269,3061,5544,triangles,[1.806975 1.077512 0.750551]
./ShapeDatabase_INFOMR-master/Motorcycle/D00288.obj,Motorcycle,D00288,6529,12510,triangles,[1.915822 0.917302 0.611528]
./ShapeDatabase_INFOMR-master/Motorcycle/D00342.obj,Motorcycle,D00342,32572,64374,triangles,[1.773998 0.99985  0.745023]
./ShapeDatabase_INFOMR-master/Motorcycle/D00345.obj,Motorcycle,D00345,18397,33774,triangles,[1.785462 0.952971 0.560737]
./ShapeDatabase_INFOMR-master/Motorcycle/D00395.obj,Motorcycle,D00395,7004,12538,triangles,[1.947904 1.034965 0.663989]
./ShapeDatabase_INFOMR-master/Motorcycle/D00396.obj,Motorcycle,D00396,3397,6096,triangles,[1.784083 1.113056 0.614547]
./ShapeDatabase_INFOMR-master/Motorcycle/D00476.obj,Motorcycle,D00476,25632,45963,triangles,[1.926353 1.24518  0.958904]
./ShapeDatabase_INFOMR-master/Motorcycle/D00521.obj,Motorcycle,D00521,16542,32576,triangles,[1.968683 0.710902 0.698184]
./ShapeDatabase_INFOMR-master/Motorcycle/D00544.obj,Motorcycle,D00544,12097,22065,triangles,[1.925056 1.194452 0.942888]
./ShapeDatabase_INFOMR-master/Motorcycle/D00594.obj,Motorcycle,D00594,12160,22067,triangles,[1.921682 1.193736 0.942456]
./ShapeDatabase_INFOMR-master/Motorcycle/D00703.obj,Motorcycle,D00703,46403,90616,triangles,[1.81128  1.026042 0.626023]
./ShapeDatabase_INFOMR-master/Motorcycle/D00768.obj,Motorcycle,D00768,9168,18420,triangles,[1.874309 1.119779 0.829315]
./ShapeDatabase_INFOMR-master/Motorcycle/D00858.obj,Motorcycle,D00858,14389,28454,triangles,[1.788575 1.365954 0.730368]
./ShapeDatabase_INFOMR-master/Motorcycle/D00880.obj,Motorcycle,D00880,5713,11152,triangles,[1.861904 1.258074 0.827513]
./ShapeDatabase_INFOMR-master/Motorcycle/D00886.obj,Motorcycle,D00886,15288,29064,triangles,[1.945106 1.182343 0.625387]
./ShapeDatabase_INFOMR-master/Motorcycle/D00945.obj,Motorcycle,D00945,2747,4590,triangles,[1.89622  1.083079 0.566394]
./ShapeDatabase_INFOMR-master/Motorcycle/m1479.obj,Motorcycle,m1479,12097,22065,triangles,[0.95    0.5502  0.45723]
./ShapeDatabase_INFOMR-master/Motorcycle/m1480.obj,Motorcycle,m1480,9543,18238,triangles,[0.421434 0.60983  0.95    ]
./ShapeDatabase_INFOMR-master/Motorcycle/m1481.obj,Motorcycle,m1481,547,1036,triangles,[0.323108 0.553948 0.95    ]
./ShapeDatabase_INFOMR-master/Motorcycle/m1482.obj,Motorcycle,m1482,15291,29064,triangles,[0.95     0.305779 0.566614]
./ShapeDatabase_INFOMR-master/Motorcycle/m1483.obj,Motorcycle,m1483,46407,90616,triangles,[0.322864 0.521594 0.95    ]
./ShapeDatabase_INFOMR-master/Motorcycle/m1484.obj,Motorcycle,m1484,118,180,triangles,[0.39163  0.531002 0.95    ]
./ShapeDatabase_INFOMR-master/Mug/D00172.obj,Mug,D00172,1720,3440,triangles,[1.671352 1.535748 1.172633]
./ShapeDatabase_INFOMR-master/Mug/D00202.obj,Mug,D00202,37360,74720,triangles,[1.53444  1.724396 1.176954]
./ShapeDatabase_INFOMR-master/Mug/D00227.obj,Mug,D00227,19522,38444,triangles,[1.633696 1.578144 1.358995]
./ShapeDatabase_INFOMR-master/Mug/D00321.obj,Mug,D00321,560,1112,triangles,[1.615591 1.273723 1.096225]
./ShapeDatabase_INFOMR-master/Mug/D00341.obj,Mug,D00341,7452,14908,triangles,[1.7282   1.650548 0.976663]
./ShapeDatabase_INFOMR-master/Mug/D00372.obj,Mug,D00372,785,1505,triangles,[1.7497   1.783397 1.549604]
./ShapeDatabase_INFOMR-master/Mug/D00427.obj,Mug,D00427,5476,10944,triangles,[1.805564 1.411589 0.898887]
./ShapeDatabase_INFOMR-master/Mug/D00684.obj,Mug,D00684,1723,3446,triangles,[1.696756 1.371872 1.345457]
./ShapeDatabase_INFOMR-master/Mug/D00685.obj,Mug,D00685,5703,11040,triangles,[1.617044 1.129429 1.249263]
./ShapeDatabase_INFOMR-master/Mug/D00705.obj,Mug,D00705,3792,7584,triangles,[1.752336 1.192483 0.991717]
./ShapeDatabase_INFOMR-master/Mug/D00728.obj,Mug,D00728,9271,18513,triangles,[1.733841 1.646931 1.12642 ]
./ShapeDatabase_INFOMR-master/Mug/D00745.obj,Mug,D00745,3238,6460,triangles,[1.747673 1.613161 1.083163]
./ShapeDatabase_INFOMR-master/Mug/D00747.obj,Mug,D00747,15266,30524,triangles,[1.714508 1.40063  0.9215  ]
./ShapeDatabase_INFOMR-master/Mug/D00760.obj,Mug,D00760,3265,6520,triangles,[1.226384 1.606585 1.544374]
./ShapeDatabase_INFOMR-master/Mug/D00770.obj,Mug,D00770,3300,6592,triangles,[1.665142 1.524522 1.46982 ]
./ShapeDatabase_INFOMR-master/Mug/D00825.obj,Mug,D00825,920,1800,triangles,[1.77743  1.772623 1.402516]
./ShapeDatabase_INFOMR-master/Mug/D00833.obj,Mug,D00833,2021,3960,triangles,[1.378525 1.562775 1.182778]
./ShapeDatabase_INFOMR-master/Mug/D00908.obj,Mug,D00908,896,1696,triangles,[1.476734 1.68774  1.258554]
./ShapeDatabase_INFOMR-master/Mug/D00913.obj,Mug,D00913,6672,13344,triangles,[1.744914 1.40085  1.10143 ]
./ShapeDatabase_INFOMR-master/Mug/D00923.obj,Mug,D00923,738,2874,triangles,[1.79204  1.571017 1.216683]
./ShapeDatabase_INFOMR-master/Mug/m503.obj,Mug,m503,799,1550,triangles,[0.860303 0.95     0.545795]
./ShapeDatabase_INFOMR-master/Mug/m504.obj,Mug,m504,1725,3450,triangles,[0.95     0.711967 0.745261]
./ShapeDatabase_INFOMR-master/Mug/m506.obj,Mug,m506,8692,17461,triangles,[0.95     0.364901 0.657684]
./ShapeDatabase_INFOMR-master/Mug/m507.obj,Mug,m507,3330,6592,triangles,[0.95     0.670043 0.652239]
./ShapeDatabase_INFOMR-master/Mug/m508.obj,Mug,m508,998,1988,triangles,[0.95     0.784506 0.599925]
./ShapeDatabase_INFOMR-master/Mug/m509.obj,Mug,m509,5893,11748,triangles,[0.95     0.864272 0.689346]
./ShapeDatabase_INFOMR-master/MultiSeat/D00036.obj,MultiSeat,D00036,144,264,triangles,[1.712872 1.176526 1.036877]
./ShapeDatabase_INFOMR-master/MultiSeat/D00046.obj,MultiSeat,D00046,1190,2354,triangles,[1.753632 1.507652 1.181137]
./ShapeDatabase_INFOMR-master/MultiSeat/D00053.obj,MultiSeat,D00053,1518,2964,triangles,[1.820036 0.909468 0.775901]
./ShapeDatabase_INFOMR-master/MultiSeat/D00145.obj,MultiSeat,D00145,168,308,triangles,[1.817015 0.885658 0.740191]
./ShapeDatabase_INFOMR-master/MultiSeat/D00146.obj,MultiSeat,D00146,21992,43920,triangles,[1.812711 1.088996 0.826056]
./ShapeDatabase_INFOMR-master/MultiSeat/D00237.obj,MultiSeat,D00237,1940,3840,triangles,[1.847388 1.010414 0.980368]
./ShapeDatabase_INFOMR-master/MultiSeat/D00245.obj,MultiSeat,D00245,1672,3296,triangles,[1.737286 0.937801 0.690856]
./ShapeDatabase_INFOMR-master/MultiSeat/D00263.obj,MultiSeat,D00263,40607,80270,triangles,[1.663138 1.348935 1.0502  ]
./ShapeDatabase_INFOMR-master/MultiSeat/D00273.obj,MultiSeat,D00273,27775,55260,triangles,[1.90669  0.90336  0.717061]
